----[BEISTRICH GETRENNTE CSV!]
----Code, Parent Key Columns, Child Key Columns 
PER_FIR,ENTSPRICHT_FIRMENNR,FIRMENNR
PFZ_FIR,FILIAL_FIRMENNR,FIRMENNR
PLG_FIR,FILIALE_FIRMENNR,FIRMENNR
POS_FIR,HAUPT_FIRMENNR,FIRMENNR
PRO_FIR,FILIALE_FIRMENNR,FIRMENNR
QAW_FIR,QUOTEN_FIRMENNR,FIRMENNR
QUO_FIR,QUOTEN_FIRMENNR,FIRMENNR
BRT_FIR,WWS_FIRMENNR,FIRMENNR
FIR_FIR,WP_FIRMENNR,FIRMENNR
KLI_FIR,WP_FIRMENNR,FIRMENNR
MIT_FIR,BEGINN_FIRMENNR,FIRMENNR
PER_FIR,HAUPT_FIRMENNR,FIRMENNR
PLG_FIR,KORESUCHE_FIRMENNR,FIRMENNR
PRO_FIR,GEHOERTZU_FIRMENNR,FIRMENNR
FIR_FIR,ORIGINAL_FIRMENNR,FIRMENNR
KLI_FIR,STB_FIBU_FIRMENNR,FIRMENNR
FIR_FIR,STB_FIBU_FIRMENNR,FIRMENNR
FFA_FIW,FIRMENNR; FIRMAGUELTIGJAHR,FIRMENNR; FIRMAGUELTIGJAHR
FGK_FIW,FIRMAGUELTIGJAHR; FIRMENNR,FIRMAGUELTIGJAHR; FIRMENNR
FGM_FIW,FIRMENNR; FIRMAGUELTIGJAHR,FIRMENNR; FIRMAGUELTIGJAHR
FGR_FIW,FIRMAGUELTIGJAHR; FIRMENNR,FIRMAGUELTIGJAHR; FIRMENNR
AKK_FKT,FKT_FIRMENNR; FIRMENKATEGORIEKZ; FIRMENKATEGORIELFDNR,FIRMENNR; FIRMENKATEGORIEKZ; FIRMENKATEGORIELFDNR
ANT_FKT,FIRMENKATEGORIELFDNR; FIRMENKATEGORIEKZ; FKT_FIRMENNR,FIRMENKATEGORIELFDNR; FIRMENKATEGORIEKZ; FIRMENNR
BSG_FKT,FKT_FIRMENNR; FIRMENKATEGORIEKZ; FIRMENKATEGORIELFDNR,FIRMENNR; FIRMENKATEGORIEKZ; FIRMENKATEGORIELFDNR
EVA_FKT,FIRMENKATEGORIELFDNR; FIRMENKATEGORIEKZ; FKT_FIRMENNR,FIRMENKATEGORIELFDNR; FIRMENKATEGORIEKZ; FIRMENNR
EVK_FKT,FKT_FIRMENNR; FIRMENKATEGORIEKZ; FIRMENKATEGORIELFDNR,FIRMENNR; FIRMENKATEGORIEKZ; FIRMENKATEGORIELFDNR
EVN_FKT,ANMGRUND_KATLFDNR; ANMGRUND_FIRMENNR; ANMGRUND_KATKZ,FIRMENKATEGORIELFDNR; FIRMENNR; FIRMENKATEGORIEKZ
EVT_FKT,FKT_FIRMENNR; FIRMENKATEGORIEKZ; FIRMENKATEGORIELFDNR,FIRMENNR; FIRMENKATEGORIEKZ; FIRMENKATEGORIELFDNR
EVV_FKT,FIRMENKATEGORIELFDNR; FIRMENKATEGORIEKZ; FKT_FIRMENNR,FIRMENKATEGORIELFDNR; FIRMENKATEGORIEKZ; FIRMENNR
EXP_FKT,FKT_FIRMENNR; FIRMENKATEGORIEKZ; FIRMENKATEGORIELFDNR,FIRMENNR; FIRMENKATEGORIEKZ; FIRMENKATEGORIELFDNR
FBN_FKT,FIRMENKATEGORIELFDNR; FIRMENKATEGORIEKZ; FKT_FIRMENNR,FIRMENKATEGORIELFDNR; FIRMENKATEGORIEKZ; FIRMENNR
FFZ_FKT,FKT_FIRMENNR; FIRMENKATEGORIEKZ; FIRMENKATEGORIELFDNR,FIRMENNR; FIRMENKATEGORIEKZ; FIRMENKATEGORIELFDNR
FGE_FKT,FIRMENKATEGORIELFDNR; FIRMENKATEGORIEKZ; FKT_FIRMENNR,FIRMENKATEGORIELFDNR; FIRMENKATEGORIEKZ; FIRMENNR
FOT_FKT,FKT_FIRMENNR; FIRMENKATEGORIEKZ; FIRMENKATEGORIELFDNR,FIRMENNR; FIRMENKATEGORIEKZ; FIRMENKATEGORIELFDNR
IMM_FKT,FKT_FIRMENKATEGORIELFD; FKT_FIRMENKATEGORIEKZ; FKT_FIRMENNR,FIRMENKATEGORIELFDNR; FIRMENKATEGORIEKZ; FIRMENNR
ISZ_FKT,FKT_FIRMENNR; FKT_FIRMENKATKZ; FKT_FIRMENKATLFDNR,FIRMENNR; FIRMENKATEGORIEKZ; FIRMENKATEGORIELFDNR
KLI_FKT,FIRMENKATEGORIELFDNR; FIRMENKATEGORIEKZ; FKT_FIRMENNR,FIRMENKATEGORIELFDNR; FIRMENKATEGORIEKZ; FIRMENNR
LED_FKT,FKT_FIRMENNR; KATEGORIEKZ; KATEGORIELFDNR,FIRMENNR; FIRMENKATEGORIEKZ; FIRMENKATEGORIELFDNR
MAG_FKT,FIRMENKATEGORIELFDNR; FIRMENKATEGORIEKZ; FKT_FIRMENNR,FIRMENKATEGORIELFDNR; FIRMENKATEGORIEKZ; FIRMENNR
MGZ_FKT,FKT_FIRMENNR; FKT_FIRMENKATKZ; FKT_FIRMENKATLFDNR,FIRMENNR; FIRMENKATEGORIEKZ; FIRMENKATEGORIELFDNR
MSI_FKT,FIRMENKATEGORIENR; FKT_FIRMENNR; FIRMENKATEGORIEKZ,FIRMENKATEGORIELFDNR; FIRMENNR; FIRMENKATEGORIEKZ
PER_FKT,FIRMENKATEGORIEKZ; FKT_FIRMENNR; FIRMENKATEGORIELFDNR,FIRMENKATEGORIEKZ; FIRMENNR; FIRMENKATEGORIELFDNR
PNK_FKT,FIRMENKATEGORIELFDNR; FKT_FIRMENNR; FIRMENKATEGORIEKZ,FIRMENKATEGORIELFDNR; FIRMENNR; FIRMENKATEGORIEKZ
PRO_FKT,FIRMENKATEGORIEKZ; FKT_FIRMENNR; FIRMENKATEGORIELFDNR,FIRMENKATEGORIEKZ; FIRMENNR; FIRMENKATEGORIELFDNR
STM_FKT,FKT_FIRMENKATLFDNR; FKT_FIRMENNR; FKT_FIRMENKATKZ,FIRMENKATEGORIELFDNR; FIRMENNR; FIRMENKATEGORIEKZ
SVR_FKT,FIRMENKATEGORIEKZ; FKT_FIRMENNR; FIRMENKATEGORIELFDNR,FIRMENKATEGORIEKZ; FIRMENNR; FIRMENKATEGORIELFDNR
UMF_FKT,FIRMENKATEGORIELFDNR; FKT_FIRMENNR; FIRMENKATEGORIEKZ,FIRMENKATEGORIELFDNR; FIRMENNR; FIRMENKATEGORIEKZ
VAA_FKT,FKT_FIRMENKATKZ; FKT_FIRMENNR; FKT_FIRMENKATLFDNR,FIRMENKATEGORIEKZ; FIRMENNR; FIRMENKATEGORIELFDNR
VAK_FKT,AVKATEGORIELFDNR; AVKATEGORIE_FIRMENNR; AVKATEGORIEKZ,FIRMENKATEGORIELFDNR; FIRMENNR; FIRMENKATEGORIEKZ
VAS_FKT,AVKATEGORIE_KZ; AVKATEGORIE_FIRMENNR; AVKATEGORIE_LFDNR,FIRMENKATEGORIEKZ; FIRMENNR; FIRMENKATEGORIELFDNR
VAT_FKT,FKT_FIRMENKATKZ; FKT_FIRMENKATLFDNR; FKT_FIRMENNR,FIRMENKATEGORIEKZ; FIRMENKATEGORIELFDNR; FIRMENNR
WAM_FKT,ANMGRUND_KATKZ; ANMGRUND_FIRMENNR; ANMGRUND_KATLFDNR,FIRMENKATEGORIEKZ; FIRMENNR; FIRMENKATEGORIELFDNR
WOH_FKT,FIRMENKATEGORIELFDNR; FKT_FIRMENNR; FIRMENKATEGORIEKZ,FIRMENKATEGORIELFDNR; FIRMENNR; FIRMENKATEGORIEKZ
EVT_FKT,PAKET_FIRMENNR; PAKET_KATEGORIEKZ; PAKET_KATEGORIELFDNR,FIRMENNR; FIRMENKATEGORIEKZ; FIRMENKATEGORIELFDNR
LED_FKT,RISIKO_KATEGORIELFDNR; RISIKO_KATEGORIEKZ; RISIKO_FKT_FIRMENNR,FIRMENKATEGORIELFDNR; FIRMENKATEGORIEKZ; FIRMENNR
EVT_FKT,TOP_FIRMENNR; TOP_KATEGORIEKZ; TOP_KATEGORIELFDNR,FIRMENNR; FIRMENKATEGORIEKZ; FIRMENKATEGORIELFDNR
LED_FKT,AUFTR_KATEGORIELFDNR; AUFTR_KATEGORIEKZ; AUFTR_FKT_FIRMENNR,FIRMENKATEGORIELFDNR; FIRMENKATEGORIEKZ; FIRMENNR
EVT_FKT,BEREICHF_NR; BEREICHF_KATKZ; BEREICHF_KATLFDNR,FIRMENNR; FIRMENKATEGORIEKZ; FIRMENKATEGORIELFDNR
EVT_FKT,VERSIONF_KATLFDNR; VERSIONF_KATKZ; VERSIONF_FIRMENNR,FIRMENKATEGORIELFDNR; FIRMENKATEGORIEKZ; FIRMENNR
EVT_FKT,ORTF_NR; ORTF_KATKZ; ORTF_KATLFDNR,FIRMENNR; FIRMENKATEGORIEKZ; FIRMENKATEGORIELFDNR
CMZ_FOR,FORMELNR,FORMELNR
FEZ_FOR,MACRO_ID,FORMELNR
FOX_FOR,FORMELNR,FORMELNR
MAK_FOR,FORMELNR,FORMELNR
OUE_FOR,FORMELNR,FORMELNR
SPL_FOR,FORMELNR,FORMELNR
SPT_FOR,MAKRO_DAVOR,FORMELNR
SPX_FOR,VORSCHLAGSWERTMAKRO,FORMELNR
FEZ_FOR,MACRO_F4_ID,FORMELNR
SPT_FOR,MAKRO_DANACH,FORMELNR
FEZ_FOR,MACRO_F8_ID,FORMELNR
FIR_FOT,LOGOKLEIN_FOTONR; LOGOKLEIN_FIRMENNR,FOTONR; FIRMENNR
LNT_FOT,FOT_FIRMENNR; FOTONR,FIRMENNR; FOTONR
MED_FOT,FOTONR; FOT_FIRMENNR,FOTONR; FIRMENNR
OBP_FOT,FOT_FIRMENNR; FOT_FOTONR,FIRMENNR; FOTONR
PER_FOT,FOT_FIRMENNR; FOTONR,FIRMENNR; FOTONR
PVF_FOT,FOT_FIRMENNR; FOT_FOTONR,FIRMENNR; FOTONR
FIR_FOT,LOGOGROSS_FOTONR; LOGOGROSS_FIRMENNR,FOTONR; FIRMENNR
PER_FOT,UNTER_FIRMENNR; UNTER_FOTONR,FIRMENNR; FOTONR
PVF_FOT,LOGOKLEIN_FIRMENNR; LOGOKLEIN_FOTONR,FIRMENNR; FOTONR
PVF_FOT,LOGOGROSS_FOTONR; LOGOGROSS_FIRMENNR,FOTONR; FIRMENNR
PZK_FPK,FPKID,FPKID
BAS_FPR,FIRMENNR; FIBUNR; LANDNR; PROZENTSATZ,FIRMENNR; FIBUNR; LANDNR; PROZENTSATZ
BRS_FPR,LANDNR; PROZENTSATZ; FIBUNR; FIRMENNR,LANDNR; PROZENTSATZ; FIBUNR; FIRMENNR
BUC_FPR,FIBUNR; FIRMENNR; FPR_PROZENTSATZ; LAN_LANDNR,FIBUNR; FIRMENNR; PROZENTSATZ; LANDNR
EAS_FPR,LANDNR; PROZENTSATZ; FIRMENNR; FIBUNR,LANDNR; PROZENTSATZ; FIRMENNR; FIBUNR
MAV_FPR,FIBUNR; FIRMENNR; PROZENTSATZ; LANDNR,FIBUNR; FIRMENNR; PROZENTSATZ; LANDNR
SKO_FPR,LANDNR; PROZENTSATZ; FIRMENNR; FIBUNR,LANDNR; PROZENTSATZ; FIRMENNR; FIBUNR
SSC_FPR,LANDNR; FIBUNR; FIRMENNR; FPR_PROZENTSATZ,LANDNR; FIBUNR; FIRMENNR; PROZENTSATZ
UVW_FPR,FPR_PROZENTSATZ; FIRMENNR; FIBUNR; LAN_LANDNR,PROZENTSATZ; FIRMENNR; FIBUNR; LANDNR
VEB_FPR,FIBUNR; FIRMENNR; FPR_PROZENTSATZ; LANDNR,FIBUNR; FIRMENNR; PROZENTSATZ; LANDNR
VEU_FPR,LANDNR; PROZENTSATZ; FIRMENNR; FIBUNR,LANDNR; PROZENTSATZ; FIRMENNR; FIBUNR
WGD_FPR,FIBUNR; FIRMENNR; STEUER_PROZENT; LANDNR,FIBUNR; FIRMENNR; PROZENTSATZ; LANDNR
YAS_FPR,LANDNR; PROZENTSATZ; FIRMENNR; FIBUNR,LANDNR; PROZENTSATZ; FIRMENNR; FIBUNR
YBU_FPR,FIBUNR; FIRMENNR; LAN_LANDNR; FPR_PROZENTSATZ,FIBUNR; FIRMENNR; LANDNR; PROZENTSATZ
ZVK_FPR,STEUERPROZENTSATZ; LANDNR; FIBUNR; FIRMENNR,PROZENTSATZ; LANDNR; FIBUNR; FIRMENNR
FZI_FPZ,FIRMENNR; JAHR; PKLFDNR,FIRMENNR; JAHR; FPZLFDNR
PSJ_FPZ,FPZLFDNR; LOHNJAHR; DVFIRMENNR,FPZLFDNR; JAHR; FIRMENNR
FZI_FPZ,JAHR; PKLFDNR_INSOLVENZ; FIRMENNR,JAHR; FPZLFDNR; FIRMENNR
DKT_FRA,FRISTARTLFDNR,FRISTARTLFDNR
FST_FRA,FRISTARTLFDNR,FRISTARTLFDNR
IFT_FRA,FRA_FRISTARTLFDNR,FRISTARTLFDNR
POS_FRA,FRISTARTLFDNR,FRISTARTLFDNR
QAW_FRA,FRISTARTLFDNR,FRISTARTLFDNR
FRA_DKT,DKT_ARCHIVNR; DKT_DOCSKATEGORIEKZ; DKT_DOCSKATEGORIELFDNR,ARCHIVNR; DOCSKATEGORIEKZ; DOCSKATEGORIELFDNR
AID_FRB,FRB_FIRMENNR; ARTIKELIDFARBENNR,FIRMENNR; FARBENNR
ARB_FRB,VORG_FARBENNR; VORG_FRB_FIRMENNR,FARBENNR; FIRMENNR
ARL_FRB,VORG_FARBENNR; VORG_FRB_FIRMENNR,FARBENNR; FIRMENNR
BPB_FRB,FIRMENNR; FARBENNR,FIRMENNR; FARBENNR
EAN_FRB,FARBENNR; FRB_FIRMENNR,FARBENNR; FIRMENNR
FTP_FRB,FAT_FIRMENNR; FARBENNR,FIRMENNR; FARBENNR
LAZ_FRB,FARBENNR; FRB_FIRMENNR,FARBENNR; FIRMENNR
LMB_FRB,ARL_FIRMENNR; FARBENNR,FIRMENNR; FARBENNR
PFR_FRB,FRB_FARBENNR; FRB_FIRMENNR,FARBENNR; FIRMENNR
PTP_FRB,FRB_FIRMENNR; FARBENNR,FIRMENNR; FARBENNR
RAP_FRB,FARBENNR; FRB_FIRMENNR,FARBENNR; FIRMENNR
RER_FRB,FARBE_FIRMENNR; FARBENNR,FIRMENNR; FARBENNR
WAG_FRB,VORG_FARBENNR; VORG_FRB_FIRMENNR,FARBENNR; FIRMENNR
FKK_FRT,FAKTURATYPNR; FRT_FIRMENNR,FAKTURATYPNR; FIRMENNR
HNP_FRT,FRT_FIRMENNR; FRT_FAKTURATYPNR,FIRMENNR; FAKTURATYPNR
FAD_FSK,FSORTKOPFNR,FSORTKOPFNR
FSO_FSK,FSORTKOPFNR,FSORTKOPFNR
FSU_FSO,SORTKOPFNR; SORTPOSNR,FSORTKOPFNR; FSORTPOSNR
FAD_FSP,FSP_FIBUSPALTENKOPFID,FIBUSPALTENKOPFID
ATV_FST,FST_FRISTLFDNR,FRISTLFDNR
BET_FST,FST_FRISTLFDNR,FRISTLFDNR
FRI_FST,FRISTLFDNR,FRISTLFDNR
GRS_FST,FRISTLFDNR,FRISTLFDNR
KIZ_FST,FST_FRISTLFDNR,FRISTLFDNR
KJO_FST,FRISTLFDNR,FRISTLFDNR
MAB_FST,FRISTNR,FRISTLFDNR
POS_FST,FRISTLFDNR,FRISTLFDNR
QUO_FST,FST_FRISTLFDNR,FRISTLFDNR
BEI_FTB,FAHRTENBUCHID,FAHRTENBUCHID
ACF_FWF,FIRMENNR; FIBUNR,FIRMENNR; FIBUNR
AKV_FWF,FIBUNR; FIRMENNR,FIBUNR; FIRMENNR
AZZ_FWF,FIRMENNR; FIBUNR,FIRMENNR; FIBUNR
BIM_FWF,FIBUNR; FIRMENNR,FIBUNR; FIRMENNR
BKR_FWF,FIRMENNR; FIBUNR,FIRMENNR; FIBUNR
BMO_FWF,FIBUNR; FIRMENNR,FIBUNR; FIRMENNR
BPA_FWF,FIRMENNR; FIBUNR,FIRMENNR; FIBUNR
BRH_FWF,FIBUNR; FIRMENNR,FIBUNR; FIRMENNR
BSN_FWF,FIRMENNR; FIBUNR,FIRMENNR; FIBUNR
BTK_FWF,FIBUNR; FIRMENNR,FIBUNR; FIRMENNR
BUC_FWF,FIRMENNR; FIBUNR,FIRMENNR; FIBUNR
BUD_FWF,FIBUNR; FIRMENNR,FIBUNR; FIRMENNR
BUK_FWF,FIRMENNR; FIBUNR,FIRMENNR; FIBUNR
BUP_FWF,FIBUNR; FIRMENNR,FIBUNR; FIRMENNR
BUS_FWF,FIRMENNR; FIBUNR,FIRMENNR; FIBUNR
BUV_FWF,FIBUNR; FIRMENNR,FIBUNR; FIRMENNR
DKP_FWF,FIBUNR; FIRMENNR,FIBUNR; FIRMENNR
EBK_FWF,FIRMENNR; FIBUNR,FIRMENNR; FIBUNR
ERB_FWF,FIBUNR; FIRMENNR,FIBUNR; FIRMENNR
EXT_FWF,FIRMENNR; FIBUNR,FIRMENNR; FIBUNR
FAD_FWF,FWF_FIBUNR; FWF_FIRMENNR,FIBUNR; FIRMENNR
FDH_FWF,FIRMENNR; FIBUNR,FIRMENNR; FIBUNR
FER_FWF,FIBUNR; FIRMENNR,FIBUNR; FIRMENNR
FIF_FWF,FIRMENNR; FIBUNR,FIRMENNR; FIBUNR
FIX_FWF,FIBUNR; FIRMENNR,FIBUNR; FIRMENNR
FKE_FWF,FIRMENNR; FIBUNR,FIRMENNR; FIBUNR
FKV_FWF,QUELLE_FIBUNR; QUELLE_FIRMENNR,FIBUNR; FIRMENNR
FKZ_FWF,FIRMENNR; FIBUNR,FIRMENNR; FIBUNR
FPR_FWF,FIBUNR; FIRMENNR,FIBUNR; FIRMENNR
FZK_FWF,FIRMENNR; FIBUNR,FIRMENNR; FIBUNR
FZU_FWF,FIBUNR; FIRMENNR,FIBUNR; FIRMENNR
GKO_FWF,FIRMENNR; FIBUNR,FIRMENNR; FIBUNR
KGV_FWF,FIBUNR; FIRMENNR,FIBUNR; FIRMENNR
KIM_FWF,FIRMENNR; FIBUNR,FIRMENNR; FIBUNR
KTG_FWF,FIBUNR; FIRMENNR,FIBUNR; FIRMENNR
KTK_FWF,FIRMENNR; FIBUNR,FIRMENNR; FIBUNR
LWP_FWF,FIBUNR; FIRMENNR,FIBUNR; FIRMENNR
MAS_FWF,FIRMENNR; FIBUNR,FIRMENNR; FIBUNR
MAV_FWF,FIBUNR; FIRMENNR,FIBUNR; FIRMENNR
MGB_FWF,FIRMENNR; FIBUNR,FIRMENNR; FIBUNR
MKR_FWF,FIBUNR; FIRMENNR,FIBUNR; FIRMENNR
OPZ_FWF,FIRMENNR; FIBUNR,FIRMENNR; FIBUNR
PKX_FWF,FIBUNR; FIRMENNR,FIBUNR; FIRMENNR
RAE_FWF,FIBUNR; FIRMENNR,FIBUNR; FIRMENNR
SKO_FWF,FIBUNR; FIRMENNR,FIBUNR; FIRMENNR
SPN_FWF,FIRMENNR; FIBUNR,FIRMENNR; FIBUNR
SPS_FWF,FIBUNR; FIRMENNR,FIBUNR; FIRMENNR
SSC_FWF,FIRMENNR; FIBUNR,FIRMENNR; FIBUNR
STF_FWF,FIBUNR; FIRMENNR,FIBUNR; FIRMENNR
SVK_FWF,FIRMENNR; FIBUNR,FIRMENNR; FIBUNR
UVW_FWF,FIBUNR; FIRMENNR,FIBUNR; FIRMENNR
VBV_FWF,FIRMENNR; FIBUNR,FIRMENNR; FIBUNR
VEB_FWF,FIBUNR; FIRMENNR,FIBUNR; FIRMENNR
VKP_FWF,FIRMENNR; FIBUNR,FIRMENNR; FIBUNR
VSK_FWF,FIRMENNR; FIBUNR,FIRMENNR; FIBUNR
VSR_FWF,FIBUNR; FIRMENNR,FIBUNR; FIRMENNR
WGB_FWF,FIRMENNR; FIBUNR,FIRMENNR; FIBUNR
YBM_FWF,FIBUNR; FIRMENNR,FIBUNR; FIRMENNR
YBU_FWF,FIRMENNR; FIBUNR,FIRMENNR; FIBUNR
YKE_FWF,FIBUNR; FIRMENNR,FIBUNR; FIRMENNR
ZBR_FWF,FIRMENNR; FIBUNR,FIRMENNR; FIBUNR
ZBS_FWF,FIBUNR; FIRMENNR,FIBUNR; FIRMENNR
ZES_FWF,FIRMENNR; FIBUNR,FIRMENNR; FIBUNR
ZIK_FWF,FIBUNR; FIRMENNR,FIBUNR; FIRMENNR
ZIN_FWF,FIRMENNR; FIBUNR,FIRMENNR; FIBUNR
ZKR_FWF,FIBUNR; FIRMENNR,FIBUNR; FIRMENNR
ZKS_FWF,FIRMENNR; FIBUNR,FIRMENNR; FIBUNR
ZOE_FWF,FIBUNR; FIRMENNR,FIBUNR; FIRMENNR
ZSU_FWF,KONS_FIRMENNR; KONS_FIBUNR,FIRMENNR; FIBUNR
ZVK_FWF,KONS_FIBUNR; KONS_FIRMENNR,FIBUNR; FIRMENNR
ZZU_FWF,FIRMENNR; FIBUNR,FIRMENNR; FIBUNR
FKV_FWF,ZIEL_FIBUNR; ZIEL_FIRMENNR,FIBUNR; FIRMENNR
FZU_FWF,ZUGEORDNETE_FIRMENNR; ZUGEORDNETE_FIBUNR,FIRMENNR; FIBUNR
FWK_FWK,STD_KORENR; STD_FIRMENNR,KORENR; FIRMENNR
KAD_FWK,FWK_KORENR; FWK_FIRMENNR,KORENR; FIRMENNR
KBA_FWK,FIRMENNR; KORENR,FIRMENNR; KORENR
KDI_FWK,KORENR; FIRMENNR,KORENR; FIRMENNR
KEK_FWK,FIRMENNR; KORENR,FIRMENNR; KORENR
KFZ_FWK,KORENR; FIRMENNR,KORENR; FIRMENNR
KGL_FWK,FIRMENNR; KORENR,FIRMENNR; KORENR
KMG_FWK,KORENR; FIRMENNR,KORENR; FIRMENNR
KMI_FWK,FIRMENNR; KORENR,FIRMENNR; KORENR
KMP_FWK,KORENR; FIRMENNR,KORENR; FIRMENNR
KPM_FWK,FIRMENNR; KORENR,FIRMENNR; KORENR
KSK_FWK,KORENR; FIRMENNR,KORENR; FIRMENNR
KSO_FWK,KORENR; FIRMENNR,KORENR; FIRMENNR
KST_FWK,FIRMENNR; KORENR,FIRMENNR; KORENR
KUR_FWK,KORENR; FIRMENNR,KORENR; FIRMENNR
KUV_FWK,FIRMENNR; KORENR,FIRMENNR; KORENR
KVG_FWK,QUELLE_KORENR; QUELLE_FIRMENNR,KORENR; FIRMENNR
KZK_FWK,KORENR; FWK_FIRMENNR,KORENR; FIRMENNR
KZU_FWK,FIRMENNR; KORENR,FIRMENNR; KORENR
KZZ_FWK,KORENR; FIRMENNR,KORENR; FIRMENNR
AMO_FWK,FIRMENNR; KORENR,FIRMENNR; KORENR
SCX_FWK,KORENR; FIRMENNR,KORENR; FIRMENNR
FWK_FWK,VORJAHR_FIRMENNR; VORJAHR_KORENR,FIRMENNR; KORENR
KVG_FWK,ZIEL_KORENR; ZIEL_FIRMENNR,KORENR; FIRMENNR
KZU_FWK,ZUGEORDNETE_KORENR; ZUGEORDNETE_FIRMENNR,KORENR; FIRMENNR
FWK_FWK,FOLGEJAHR_KORENR; FOLGEJAHR_FIRMENNR,KORENR; FIRMENNR
FZE_FZK,FIRMENNR; FIBUNR; ZAHLSCHLUESSELNR,FIRMENNR; FIBUNR; ZAHLSCHLUESSELNR
BZU_FZU,FIRMENNR; FIBUNR; ZUGEORDNETE_FIRMENNR; ZUGEORDNETE_FIBUNR,FIRMENNR; FIBUNR; ZUGEORDNETE_FIRMENNR; ZUGEORDNETE_FIBUNR
FIZ_FZU,ZUGEORDNETE_FIBUNR; ZUGEORDNETE_FIRMENNR; FIBUNR; FIRMENNR,ZUGEORDNETE_FIBUNR; ZUGEORDNETE_FIRMENNR; FIBUNR; FIRMENNR
GVM_GAD,GHOSTADRESSID,GHOSTADRESSID
GEP_GEF,GEFGUTID,GEFGUTID
GZU_GEF,GEFGUTID,GEFGUTID
LEI_GEG,GEGENSTANDSWERTID,GEGENSTANDSWERTID
GEP_GEK,GEFGUTKOPFID,GEFGUTKOPFID
FIW_GEM,GEM_LANDNR; GEM_GEMEINDENR,LANDNR; GEMEINDENR
ORT_GEM,GEMEINDENR; GEM_LANDNR,GEMEINDENR; LANDNR
PGM_GEM,GEMEINDENR; LANDNR,GEMEINDENR; LANDNR
FGR_GER,LANDNR; GERICHTSNR,LANDNR; GERICHTSNR
FIW_GER,GER_GERICHTSNR; GER_LANDNR,GERICHTSNR; LANDNR
NEU_GER,GERICHTSNR; GER_LANDNR,GERICHTSNR; LANDNR
PGR_GER,GERICHTSNR; LANDNR,GERICHTSNR; LANDNR
GTG_GID,GID_GIDID,GIDID
FGK_GKK,LANDNR; GKKNR,LANDNR; GKKNR
FIW_GKK,GKK_LANDNR; GKK_GKKNR,LANDNR; GKKNR
PGK_GKK,GKKNR; LANDNR,GKKNR; LANDNR
PVF_GKK,GKK_LANDNR; GKKNR,LANDNR; GKKNR
GND_GNH,GNHID,GNHID
GOH_GOH,GOHNR_PARENT; GOHBAUMID_PARENT,GOHNR; GOHBAUMID
GOL_GOH,GOHBAUMID; GOHNR,GOHBAUMID; GOHNR
GOE_GPO,BAUMID; GRUPPENORDNERNR,BAUMID; GRUPPENORDNERNR
GOI_GPO,GRUPPENORDNERNR; BAUMID,GRUPPENORDNERNR; BAUMID
GOP_GPO,BAUMID; GRUPPENORDNERNR,BAUMID; GRUPPENORDNERNR
GPO_GPO,GPO_GRUPPENORDNERNR; GPO_BAUMID,GRUPPENORDNERNR; BAUMID
QAW_GPO,GPO_BAUMID; GPO_GRUPPENORDNERNR,BAUMID; GRUPPENORDNERNR
GRD_GRM,ERST_NR; GR_NR,ERST_NR; GR_NR
AID_GRO,GRO_FIRMENNR; ARTIKELIDGRKBEZ,FIRMENNR; GROESSENKBEZ
ARB_GRO,VORG_GRO_FIRMENNR; VORG_GROESSENKBEZ,FIRMENNR; GROESSENKBEZ
ARL_GRO,VORG_GROESSENKBEZ; VORG_GRO_FIRMENNR,GROESSENKBEZ; FIRMENNR
BPB_GRO,FIRMENNR; GROESSENKBEZ,FIRMENNR; GROESSENKBEZ
EAN_GRO,GROESSENKBEZ; GRO_FIRMENNR,GROESSENKBEZ; FIRMENNR
GTP_GRO,GROESSENKBEZ; GRT_FIRMENNR,GROESSENKBEZ; FIRMENNR
LAZ_GRO,GRO_FIRMENNR; GROESSENKBEZ,FIRMENNR; GROESSENKBEZ
LMB_GRO,GROESSENKBEZ; ARL_FIRMENNR,GROESSENKBEZ; FIRMENNR
PGO_GRO,GRO_GROESSENKBEZ; GRO_FIRMENNR,GROESSENKBEZ; FIRMENNR
PTP_GRO,GRO_FIRMENNR; GROESSENKBEZ,FIRMENNR; GROESSENKBEZ
RAP_GRO,GROESSENKBEZ; GRO_FIRMENNR,GROESSENKBEZ; FIRMENNR
RER_GRO,GROESSE_FIRMENNR; GROESSENKBEZ,FIRMENNR; GROESSENKBEZ
WAG_GRO,VORG_GROESSENKBEZ; VORG_GRO_FIRMENNR,GROESSENKBEZ; FIRMENNR
ARL_GRT,FIRMENNR; GROESSENTABNR,FIRMENNR; GROESSENTABNR
GTP_GRT,GROESSENTABNR; GRT_FIRMENNR,GROESSENTABNR; FIRMENNR
WAG_GRT,GROESSENTABNR; FIRMENNR,GROESSENTABNR; FIRMENNR
GSF_GSA,GSAID,GSAID
GSK_GSA,GSAID,GSAID
BSP_GSK,BONUS_GUTSCHEINKOPFID,GUTSCHEINKOPFID
GSE_GSK,GSK_GUTSCHEINKOPFID,GUTSCHEINKOPFID
GSP_GSK,GUTSCHEINKOPFID,GUTSCHEINKOPFID
RPM_GSM,GSMID,GSMID
GID_GWI,GWIID,GWIID
GWZ_GWQ,GWZID,GWZID
GWB_GWU,GWUID,GWUID
PSM_GWU,GEWUNTERGR_GWUID,GWUID
IFW_GWZ,JAHR; GWZID,LOHNJAHR; GWZID
